ball_event_id,innings_id,over_number,ball_number,striker_id,batter_name,bowler_id,runs_off_bat,extras,phase,current_run_rate,required_run_rate,pressure_index,expected_runs,expected_wicket_probability,shot_risk_score,batter_control_score,target_is_wicket,shot_type,shot_zone,ball_impact_score,batting_form_index,innings_batting_form_index
749,7,2,2,27,Pranav Joshi,40,0,0,powerplay,11.14,0.0,0.037,1.61,0.024,0.552,0.584,0,drive,deep_extra_cover,0.45057749999999996,0.5098898524507784,0.5113744806536914
750,7,2,3,27,Pranav Joshi,40,4,0,powerplay,12.0,0.0,0.04,1.609,0.024,0.704,0.518,0,upper_cut,straight_inside,0.6885925,0.5366952495831617,0.5379571835556377
751,7,2,4,27,Pranav Joshi,40,1,0,powerplay,11.62,0.0,0.043,1.608,0.024,0.555,0.513,0,cut,cover_inside,0.5297037499999999,0.5356465246456874,0.5367191685222921
752,7,2,5,30,Ritvik Sen,40,1,0,powerplay,11.29,0.0,0.045,1.676,0.032,0.635,0.565,0,defence,fine_leg_inside,0.5475687499999999,0.5588351185088651,0.5404956828856968
753,7,2,6,27,Pranav Joshi,40,2,0,powerplay,11.33,0.0,0.048,1.606,0.024,0.557,0.575,0,drive,deep_square_leg,0.6132287499999999,0.5472838584488342,0.5481956057439483
754,7,3,1,30,Ritvik Sen,37,2,0,powerplay,11.37,0.0,0.051,1.721,0.027,0.637,0.552,0,lofted,mid_on_inside,0.5972500000000001,0.5645973507325354,0.5490088304528423
755,7,3,2,30,Ritvik Sen,37,2,0,powerplay,11.4,0.0,0.054,1.719,0.027,0.639,0.613,0,sweep,fine_leg,0.62463625,0.573603185622655,0.5603529433849159
756,7,3,3,30,Ritvik Sen,37,4,0,powerplay,12.0,0.0,0.057,1.718,0.028,0.79,0.583,0,on_drive,mid_on_inside,0.71190375,0.5943482702792567,0.5830855643771785
757,7,3,4,30,Ritvik Sen,37,1,0,powerplay,11.73,0.0,0.059,1.717,0.028,0.641,0.66,0,paddle_sweep,silly_mid_wicket,0.5900175000000001,0.5936986547373683,0.5841253547206018
758,7,3,5,27,Pranav Joshi,37,0,0,powerplay,11.22,0.0,0.062,1.647,0.021,0.564,0.577,0,ramp,deep_extra_cover,0.44657875,0.5321780921815091,0.5329530773823561
760,7,3,6,27,Pranav Joshi,37,0,0,powerplay,11.0,0.0,0.065,1.646,0.021,0.565,0.535,0,hook,point_inside,0.4275562500000001,0.5164848158542827,0.5171435532750027
761,7,4,1,30,Ritvik Sen,39,0,0,powerplay,10.56,0.0,0.068,1.733,0.026,0.645,0.561,0,flick,mid_on_inside,0.43368874999999996,0.569697169026763,0.5615598640125115
762,7,4,2,30,Ritvik Sen,39,0,0,powerplay,10.15,0.0,0.071,1.731,0.026,0.646,0.64,0,slog,square_leg_inside,0.46926750000000006,0.5546327186727487,0.5477160094106348
763,7,4,3,30,Ritvik Sen,39,3,0,powerplay,10.44,0.0,0.074,1.73,0.026,0.648,0.546,0,straight_drive,silly_mid_on,0.6308975,0.5660724358718363,0.5601932329990396
764,7,4,4,27,Pranav Joshi,39,0,0,powerplay,10.07,0.0,0.077,1.66,0.019,0.57,0.56,0,straight_drive,mid_on_area,0.43848750000000003,0.5047852184761403,0.5053451452837523
765,7,4,5,27,Pranav Joshi,39,6,0,powerplay,10.97,0.0,0.079,1.659,0.02,0.721,0.518,0,sweep,fine_leg,0.7245275,0.5377465607047193,0.5382224984911894
766,7,4,6,27,Pranav Joshi,39,1,0,powerplay,10.8,0.0,0.082,1.658,0.02,0.573,0.518,0,clip,silly_mid_on,0.5307,0.5366895765990114,0.537094123717511
767,7,5,1,27,Pranav Joshi,42,1,0,powerplay,10.65,0.0,0.085,1.704,0.015,0.574,0.587,0,lofted_drive,long_on,0.56176625,0.5404510776091597,0.5407949426598843
768,7,5,2,30,Ritvik Sen,42,0,0,powerplay,10.31,0.0,0.088,1.772,0.023,0.654,0.652,0,ramp,point_inside,0.4741225,0.5522799454910609,0.5472826230491836
769,7,5,3,30,Ritvik Sen,42,0,0,powerplay,10.0,0.0,0.091,1.771,0.023,0.655,0.599,1,defence,third_point,0.12254768749999999,0.48782010679240173,0.4835723827168061
770,7,5,4,26,Lakshya Goyal,42,4,0,powerplay,10.41,0.0,0.12,1.553,0.01,0.597,0.548,0,clip,fine_leg,0.70962,0.490155208964224,0.531443
771,7,5,5,26,Lakshya Goyal,42,1,0,powerplay,10.29,0.0,0.122,1.552,0.01,0.448,0.55,0,square_cut,short_leg,0.55389,0.4997154276195904,0.53481005
772,7,5,6,27,Pranav Joshi,42,4,0,powerplay,10.67,0.0,0.125,1.688,0.017,0.742,0.599,0,defence,point_inside,0.72248375,0.5677559784677857,0.5680482637609017
774,7,6,1,26,Lakshya Goyal,44,2,0,middle,10.86,0.0,0.128,1.292,0.035,0.45,0.435,0,upper_cut,silly_mid_wicket,0.55754375,0.5083896759766519,0.5382201050000001
775,7,6,2,26,Lakshya Goyal,44,0,0,middle,10.58,0.0,0.131,1.291,0.035,0.452,0.425,0,hook,third_point,0.38582874999999994,0.49000553708015404,0.51536140175
776,7,6,3,26,Lakshya Goyal,44,2,0,middle,10.62,0.0,0.134,1.29,0.035,0.453,0.441,0,ramp,third_point,0.5600412499999999,0.5005108940181309,0.5220633789875
777,7,6,4,26,Lakshya Goyal,44,2,0,middle,10.65,0.0,0.137,1.289,0.035,0.455,0.426,0,lofted_drive,fine_leg,0.5531325,0.5084041349154113,0.526723747139375
778,7,6,5,26,Lakshya Goyal,44,0,0,middle,10.39,0.0,0.139,1.288,0.035,0.455,0.55,0,reverse_sweep,fine_leg_inside,0.442025,0.4984472646780995,0.5140189350684687
779,7,6,6,26,Lakshya Goyal,44,3,0,middle,10.57,0.0,0.142,1.286,0.035,0.457,0.437,0,drive,square_leg_inside,0.59508125,0.5129423624763846,0.5261782823081984
780,7,7,1,26,Lakshya Goyal,38,1,0,middle,10.47,0.0,0.145,1.304,0.033,0.458,0.44,0,sweep,short_leg,0.5035525,0.5115338831049269,0.5227844149619687
781,7,7,2,27,Pranav Joshi,38,2,0,middle,10.5,0.0,0.148,1.44,0.041,0.602,0.459,0,drive,straight_inside,0.55773375,0.5662526441976179,0.5665010866967664
782,7,7,3,27,Pranav Joshi,38,1,0,middle,10.4,0.0,0.151,1.439,0.041,0.604,0.442,0,on_drive,cover_point_inside,0.494235,0.5554499975679752,0.5556611736922514
783,7,7,4,26,Lakshya Goyal,38,0,0,middle,10.17,0.0,0.153,1.301,0.034,0.462,0.431,0,cut,point_inside,0.38783625,0.49297923813918787,0.5025421902176734
784,7,7,5,26,Lakshya Goyal,38,2,0,middle,10.21,0.0,0.156,1.3,0.034,0.463,0.564,0,ramp,cover_point_inside,0.6148449999999999,0.5112591024183096,0.5193876116850225
785,7,7,6,26,Lakshya Goyal,38,1,0,middle,10.12,0.0,0.159,1.298,0.034,0.464,0.444,0,paddle_sweep,mid_off,0.5049374999999999,0.5103108620555632,0.5172200949322691
786,7,8,1,26,Lakshya Goyal,40,0,0,middle,9.92,0.0,0.162,1.421,0.022,0.466,0.63,0,cover_drive,cover_point_inside,0.477355,0.5053674827472288,0.5112403306924287
787,7,8,2,26,Lakshya Goyal,40,0,0,middle,9.72,0.0,0.165,1.42,0.023,0.467,0.479,0,slog,deep_cover,0.40914625000000004,0.4909342978351445,0.4959262185885644
788,7,8,3,26,Lakshya Goyal,40,2,0,middle,9.76,0.0,0.168,1.418,0.023,0.468,0.594,0,scoop,cover_point_inside,0.6280325,0.5114990281598728,0.5157421608002797
789,7,8,4,26,Lakshya Goyal,40,0,0,middle,9.58,0.0,0.171,1.417,0.023,0.47,0.552,0,on_drive,deep_extra_cover,0.44187750000000003,0.5010557989358919,0.5046624616802378
790,7,8,5,26,Lakshya Goyal,40,2,0,middle,9.62,0.0,0.173,1.416,0.023,0.471,0.507,0,reverse_sweep,mid_on_inside,0.5885637499999999,0.5141819915955081,0.5172476549282021
791,7,8,6,26,Lakshya Goyal,40,1,0,middle,9.56,0.0,0.176,1.415,0.023,0.472,0.482,0,clip,deep_square_leg,0.521525,0.5152834428561819,0.5178892566889718
792,7,9,1,26,Lakshya Goyal,37,0,0,middle,9.38,0.0,0.179,1.461,0.019,0.473,0.569,0,drive,deep_extra_cover,0.44933875,0.5053917389277547,0.5076066806856261
793,7,9,2,26,Lakshya Goyal,37,1,0,middle,9.32,0.0,0.182,1.46,0.019,0.475,0.501,0,slog,fine_leg_inside,0.5298887499999999,0.5090662905885914,0.5109489910827821
794,7,9,3,27,Pranav Joshi,37,0,0,middle,9.16,0.0,0.185,1.596,0.026,0.619,0.66,0,lofted_drive,deep_cover,0.48018250000000007,0.5441598729327789,0.5443393726384137
795,7,9,4,27,Pranav Joshi,37,0,0,middle,9.0,0.0,0.188,1.594,0.026,0.62,0.582,0,slog,mid_on_inside,0.44491500000000006,0.529273141992862,0.5294257167426517
796,7,9,5,27,Pranav Joshi,37,0,0,middle,8.85,0.0,0.19,1.594,0.026,0.621,0.514,0,flick,third_point,0.41416,0.5120061706939327,0.5121358592312539
797,7,9,6,27,Pranav Joshi,37,1,0,middle,8.8,0.0,0.193,1.592,0.026,0.623,0.571,0,lofted,deep_square_leg,0.55111625,0.5178726825898429,0.5179829178465658
798,7,10,1,27,Pranav Joshi,39,1,0,middle,8.75,0.0,0.196,1.61,0.025,0.624,0.627,0,pull,long_off,0.5763162500000001,0.5266392177013665,0.526732917669581
799,7,10,2,26,Lakshya Goyal,39,0,0,middle,8.61,0.0,0.199,1.472,0.018,0.482,0.586,0,ramp,cover_inside,0.45638,0.5011633470003027,0.5027636424203649
800,7,10,3,26,Lakshya Goyal,39,2,0,middle,8.67,0.0,0.202,1.471,0.018,0.484,0.533,0,clip,long_on,0.59938625,0.5158967824502573,0.5172570335573101
801,7,10,4,26,Lakshya Goyal,39,1,0,middle,8.62,0.0,0.205,1.47,0.018,0.485,0.64,0,pull,deep_cover,0.5919125000000001,0.5272991400827187,0.5284553535237136
802,7,10,5,27,Pranav Joshi,39,6,0,middle,9.05,0.0,0.207,1.605,0.025,0.779,0.654,0,flick,long_off,0.7818375,0.5649189600461615,0.5649986050191438
803,7,10,6,27,Pranav Joshi,39,2,0,middle,9.09,0.0,0.21,1.604,0.025,0.63,0.532,0,cut,straight_inside,0.588715,0.5684883660392372,0.5685560642662723
804,7,11,1,26,Lakshya Goyal,42,1,0,middle,9.04,0.0,0.213,1.514,0.014,0.489,0.567,0,ramp,point_inside,0.55869125,0.5320079565703109,0.5329907379951566
805,7,11,2,27,Pranav Joshi,42,4,0,middle,9.26,0.0,0.216,1.649,0.021,0.783,0.622,0,late_cut,fine_leg,0.7299924999999999,0.5927139861333517,0.5927715296263314
806,7,11,3,27,Pranav Joshi,42,0,2,middle,9.3,0.0,0.219,1.648,0.021,0.634,0.635,0,reverse_sweep,fine_leg,0.46785124999999994,0.5739845757133489,0.5740334876823816
807,7,11,4,27,Pranav Joshi,42,0,0,middle,9.17,0.0,0.222,1.647,0.021,0.636,0.599,0,lofted,deep_cover,0.45146624999999996,0.5556068268563465,0.5556484020300244
808,7,11,5,27,Pranav Joshi,42,0,0,middle,9.04,0.0,0.224,1.646,0.021,0.637,0.605,0,drive,deep_extra_cover,0.4541037499999999,0.5403813653278946,0.5404167042255208
809,7,11,6,27,Pranav Joshi,42,1,0,middle,9.0,0.0,0.227,1.645,0.022,0.638,0.591,0,ramp,straight_inside,0.55909125,0.5431878480287105,0.5432178860916927
810,7,12,1,27,Pranav Joshi,44,4,0,middle,9.21,0.0,0.23,1.386,0.046,0.789,0.474,0,late_cut,deep_square_leg,0.6627875,0.5611277958244039,0.5611533281779388
811,7,12,2,27,Pranav Joshi,44,1,0,middle,9.16,0.0,0.233,1.385,0.046,0.641,0.479,0,square_cut,long_on,0.5083412500000001,0.5532098139507433,0.553231516451248
812,7,12,3,26,Lakshya Goyal,44,0,0,middle,9.04,0.0,0.236,1.247,0.039,0.499,0.432,0,lofted,long_off,0.3856975,0.5100613880847642,0.5108967522958832
813,7,12,4,26,Lakshya Goyal,44,2,0,middle,9.08,0.0,0.239,1.246,0.04,0.5,0.538,1,drive,mid_on_inside,0.175182875,0.45982961112204956,0.46053967070150065
814,7,12,5,17,Advik Agarwal,44,2,0,middle,9.12,0.0,0.267,1.41,0.057,0.727,0.491,0,sweep,deep_extra_cover,0.567515,0.46060388899734306,0.51012725
816,7,12,6,17,Advik Agarwal,44,0,0,middle,9.08,0.0,0.27,1.408,0.057,0.729,0.506,0,ramp,deep_cover,0.40545,0.45233080564774164,0.49442566250000003
817,7,13,1,27,Pranav Joshi,38,2,0,middle,9.11,0.0,0.273,1.387,0.046,0.659,0.489,0,slog,silly_mid_wicket,0.571365,0.5559330918581318,0.5559515389835609
818,7,13,2,27,Pranav Joshi,38,1,0,middle,9.07,0.0,0.276,1.386,0.047,0.66,0.52,1,cut,cover_point_inside,0.1502025,0.495073503079412,0.49508918313602673
819,7,13,3,17,Advik Agarwal,38,0,0,middle,8.96,0.0,0.305,1.413,0.057,0.744,0.438,0,glance,fine_leg,0.37346,0.4405001848005804,0.47628081312500004
820,7,13,4,17,Advik Agarwal,38,2,0,middle,9.0,0.0,0.308,1.412,0.057,0.746,0.506,0,paddle_sweep,silly_point,0.57301,0.46037665708049336,0.49079019115625006
821,7,13,5,17,Advik Agarwal,38,1,0,middle,8.96,0.0,0.31,1.411,0.057,0.747,0.461,0,cut,silly_mid_wicket,0.49621499999999996,0.46575240851841937,0.49160391248281254
822,7,13,6,19,Tanush Chaturvedi,38,1,0,middle,8.93,0.0,0.313,1.247,0.045,0.562,0.468,0,lofted_drive,cover_point_inside,0.51235,0.4991125759778257,0.5018525
823,7,14,1,19,Tanush Chaturvedi,40,4,0,middle,9.11,0.0,0.316,1.37,0.033,0.714,0.613,0,square_cut,mid_off,0.7364350000000001,0.5347109395811519,0.537039875
824,7,14,2,19,Tanush Chaturvedi,40,1,0,middle,9.07,0.0,0.319,1.368,0.033,0.565,0.607,0,flick,deep_cover,0.575385,0.5408120486439791,0.54279164375
825,7,14,3,17,Advik Agarwal,40,0,0,middle,8.97,0.0,0.322,1.529,0.046,0.752,0.62,0,ramp,mid_on_area,0.45570999999999995,0.46424604724065643,0.4862198256103906
826,7,14,4,17,Advik Agarwal,40,1,0,middle,8.93,0.0,0.325,1.528,0.046,0.753,0.476,0,paddle_sweep,long_off,0.5026200000000001,0.470002140154558,0.488679851768832
827,7,14,5,19,Tanush Chaturvedi,40,1,0,middle,8.9,0.0,0.327,1.365,0.034,0.569,0.596,0,straight_drive,fine_leg_inside,0.5701,0.5452052413473822,0.5468878971875
828,7,14,6,17,Advik Agarwal,40,1,0,middle,8.87,0.0,0.33,1.526,0.046,0.756,0.47,0,lofted_drive,square_leg_inside,0.49968,0.4744538191313743,0.4903298740035072
829,7,15,1,17,Advik Agarwal,37,0,0,death,8.77,0.0,0.333,1.572,0.059,0.757,0.514,0,scoop,silly_mid_on,0.40713,0.46435524626166813,0.4778498929029811
830,7,15,2,17,Advik Agarwal,37,1,0,death,8.74,0.0,0.336,1.571,0.06,0.758,0.545,0,drive,long_on,0.5336650000000001,0.47475170932241795,0.48622215896753396
831,7,15,3,19,Tanush Chaturvedi,37,0,0,death,8.65,0.0,0.339,1.407,0.048,0.574,0.526,0,flick,mid_off,0.4254,0.5272344551452749,0.528664712609375
832,7,15,4,19,Tanush Chaturvedi,37,0,0,death,8.55,0.0,0.342,1.406,0.048,0.575,0.621,0,lofted_drive,cover_inside,0.46855500000000005,0.5184325368734837,0.5196482557179687
833,7,15,5,19,Tanush Chaturvedi,37,1,0,death,8.53,0.0,0.344,1.405,0.048,0.576,0.562,0,sweep,mid_off,0.55414,0.5237886563424612,0.5248220173602733
834,7,15,6,17,Advik Agarwal,37,0,0,death,8.44,0.0,0.347,1.567,0.06,0.763,0.619,0,flick,straight_inside,0.4544849999999999,0.47171170292405523,0.48146158512240383
835,7,16,1,19,Tanush Chaturvedi,37,4,0,death,8.6,0.0,0.35,1.403,0.048,0.729,0.588,0,slog,long_off,0.72401,0.5538218578910921,0.5547002147562323
837,7,16,2,19,Tanush Chaturvedi,37,1,0,death,8.63,0.0,0.353,1.402,0.048,0.58,0.643,0,sweep,deep_square_leg,0.590715,0.5593558292074282,0.5601024325427975
838,7,16,3,17,Advik Agarwal,37,1,0,death,8.61,0.0,0.356,1.563,0.061,0.767,0.56,0,glance,silly_point,0.53986,0.48193394748544693,0.49022134735404327
839,7,16,4,19,Tanush Chaturvedi,37,1,0,death,8.58,0.0,0.359,1.399,0.049,0.583,0.577,0,ramp,straight_inside,0.5604750000000001,0.559523704826314,0.5601583176613778
840,7,16,5,17,Advik Agarwal,37,6,0,death,8.85,0.0,0.361,1.561,0.061,0.92,0.619,0,straight_drive,deep_extra_cover,0.762245,0.5239806053626299,0.5310248952509368
841,7,16,6,17,Advik Agarwal,37,4,0,death,9.0,0.0,0.364,1.559,0.061,0.921,0.631,0,clip,straight_inside,0.7301350000000001,0.5549037645582354,0.5608914109632962
842,7,17,1,19,Tanush Chaturvedi,38,1,0,death,8.97,0.0,0.367,1.224,0.065,0.587,0.489,0,clip,deep_extra_cover,0.520155,0.5536183991023669,0.5541578200121712
843,7,17,2,17,Advik Agarwal,38,1,0,death,8.94,0.0,0.37,1.386,0.078,0.774,0.567,0,reverse_sweep,silly_mid_wicket,0.542555,0.5530514498745001,0.5581409493188018
844,7,17,3,19,Tanush Chaturvedi,38,2,0,death,8.97,0.0,0.373,1.222,0.066,0.589,0.457,0,scoop,silly_point,0.561705,0.5548313892370118,0.5552898970103455
845,7,17,4,19,Tanush Chaturvedi,38,0,0,death,8.89,0.0,0.376,1.22,0.066,0.591,0.475,0,lofted,fine_leg_inside,0.40100500000000006,0.53175743085146,0.5321471624587937
846,7,17,5,19,Tanush Chaturvedi,38,1,0,death,8.86,0.0,0.378,1.22,0.066,0.592,0.428,0,cut,straight_inside,0.49205,0.5258013162237409,0.5261325880899747
847,7,17,6,17,Advik Agarwal,38,0,0,death,8.78,0.0,0.381,1.381,0.078,0.779,0.508,0,lofted,cover_point_inside,0.40286,0.530522732393325,0.5348488069209815
848,7,18,1,19,Tanush Chaturvedi,39,3,0,death,8.86,0.0,0.384,1.408,0.048,0.594,0.621,0,paddle_sweep,long_off,0.6734749999999999,0.5479523687901797,0.5482339498764784
849,7,18,2,17,Advik Agarwal,39,4,0,death,9.0,0.0,0.387,1.569,0.06,0.931,0.638,0,drive,mid_on_area,0.7326199999999999,0.5608373225343263,0.5645144858828343
850,7,18,3,17,Advik Agarwal,39,1,0,death,8.97,0.0,0.39,1.568,0.06,0.783,0.602,0,on_drive,silly_mid_on,0.55785,0.5603892241541774,0.5635148130004091
851,7,18,4,19,Tanush Chaturvedi,39,0,0,death,8.89,0.0,0.393,1.404,0.048,0.598,0.522,0,glance,silly_point,0.42190000000000005,0.5290445134716527,0.5292838573950067
852,7,18,5,19,Tanush Chaturvedi,39,3,0,death,8.97,0.0,0.395,1.403,0.049,0.599,0.557,0,drive,deep_extra_cover,0.644005,0.5462885864509048,0.5464920287857558
853,7,18,6,17,Advik Agarwal,39,4,0,death,9.11,0.0,0.398,1.564,0.061,0.936,0.625,0,clip,fine_leg,0.726355,0.5852840905310508,0.5879408410503477
855,7,19,1,19,Tanush Chaturvedi,39,1,0,death,9.13,0.0,0.401,1.4,0.049,0.602,0.626,0,hook,square_leg_inside,0.58144,0.5515612984832691,0.5517342244678923
856,7,19,2,17,Advik Agarwal,39,2,0,death,9.16,0.0,0.404,1.562,0.061,0.789,0.644,1,sweep,short_leg,0.1864765,0.5254629519513931,0.5277211898927956
857,7,19,3,21,Kiaan Bansal,39,1,0,death,9.13,0.0,0.433,1.272,0.055,0.552,0.566,0,glance,silly_mid_wicket,0.5576399999999999,0.4567018481910108,0.5086459999999999
858,7,19,4,19,Tanush Chaturvedi,39,0,1,death,9.1,0.0,0.435,1.386,0.05,0.617,0.541,0,pull,mid_on_inside,0.429215,0.5332093537107787,0.5333563407977084
859,7,19,5,21,Kiaan Bansal,39,2,0,death,9.13,0.0,0.438,1.27,0.055,0.554,0.596,0,square_cut,deep_extra_cover,0.6274,0.4823065709623592,0.5264591
860,7,19,6,21,Kiaan Bansal,39,2,0,death,9.15,0.0,0.441,1.269,0.055,0.556,0.595,0,straight_drive,short_leg,0.626805,0.5039813353180053,0.541510985
861,8,0,1,36,Ayaan Qureshi,29,0,0,powerplay,0.0,9.28,0.263,1.28,0.035,0.497,0.586,0,hook,silly_point,0.45809,0.48654345442549096,0.4937135
862,8,0,2,36,Ayaan Qureshi,29,2,0,powerplay,6.0,9.25,0.268,1.278,0.035,0.499,0.504,1,cover_drive,silly_point,0.17128649999999998,0.4392549112616673,0.44534945000000004
863,8,0,3,41,Eshan Tomar,29,3,0,powerplay,10.0,9.18,0.296,1.287,0.043,0.576,0.568,0,reverse_sweep,fine_leg_inside,0.65062,0.46967684182877334,0.522593
864,8,0,4,31,Dhruv Patel,29,0,0,powerplay,7.5,9.26,0.297,1.43,0.045,0.727,0.493,0,square_cut,short_leg,0.399675,0.45344760547091195,0.48495125
865,8,0,5,31,Dhruv Patel,29,0,0,powerplay,6.0,9.34,0.302,1.428,0.045,0.729,0.441,0,reverse_sweep,long_off,0.37587499999999996,0.44181171465027513,0.4685898125
866,8,0,6,31,Dhruv Patel,29,0,0,powerplay,5.0,9.42,0.307,1.426,0.045,0.731,0.434,0,cover_drive,deep_cover,0.37255000000000005,0.43142245745273383,0.454183840625
867,8,1,1,41,Eshan Tomar,22,4,0,powerplay,7.71,9.29,0.312,1.357,0.037,0.733,0.474,0,clip,cover_point_inside,0.67186,0.5000043155544573,0.54498305
868,8,1,2,41,Eshan Tomar,22,1,0,powerplay,7.5,9.32,0.311,1.357,0.037,0.583,0.498,0,drive,silly_point,0.52453,0.5036831682212888,0.5419150925
869,8,1,3,31,Dhruv Patel,22,0,0,powerplay,6.67,9.41,0.315,1.499,0.038,0.735,0.602,0,cover_drive,cover_point_inside,0.44871000000000005,0.4340155888348237,0.45336276453125
870,8,1,4,31,Dhruv Patel,22,0,0,powerplay,6.0,9.49,0.32,1.497,0.038,0.737,0.587,0,slog,point_inside,0.44174500000000005,0.4351750005096002,0.45162009985156254
871,8,1,5,31,Dhruv Patel,22,1,0,powerplay,6.0,9.52,0.325,1.494,0.039,0.739,0.606,0,defence,deep_extra_cover,0.56275,0.4543112504331601,0.46828958487382816
872,8,1,6,41,Eshan Tomar,22,1,0,powerplay,6.0,9.56,0.329,1.35,0.037,0.591,0.516,0,square_cut,cover_inside,0.5321600000000001,0.5079546929880955,0.5404518286250001
873,8,2,1,41,Eshan Tomar,24,0,0,powerplay,5.54,9.64,0.333,1.348,0.038,0.593,0.481,0,on_drive,deep_square_leg,0.40359500000000004,0.49230073903988114,0.5199233043312501
874,8,2,2,41,Eshan Tomar,24,2,0,powerplay,6.0,9.62,0.338,1.346,0.038,0.595,0.52,0,on_drive,long_on,0.5899500000000001,0.506948128183899,0.5304273086815626
875,8,2,3,41,Eshan Tomar,24,1,0,powerplay,6.0,9.66,0.341,1.345,0.038,0.596,0.573,0,late_cut,long_off,0.557745,0.5145676589563142,0.5345249623793282
876,8,2,4,31,Dhruv Patel,24,4,0,powerplay,7.12,9.52,0.345,1.486,0.039,0.898,0.519,0,slog,deep_cover,0.6807850000000001,0.4882823128681861,0.500163897142754
877,8,2,5,31,Dhruv Patel,24,0,0,powerplay,6.71,9.61,0.343,1.487,0.039,0.747,0.481,0,on_drive,silly_mid_on,0.392815,0.4739622159379582,0.4840615625713409
878,8,2,6,31,Dhruv Patel,24,2,0,powerplay,7.0,9.59,0.349,1.484,0.04,0.75,0.478,1,clip,deep_cover,0.1609965,0.4270173585472644,0.43560180318563974
879,8,3,1,41,Eshan Tomar,23,0,0,powerplay,6.63,9.68,0.377,1.349,0.038,0.613,0.6,0,sweep,silly_mid_wicket,0.45633999999999997,0.505833510112867,0.522797218022429
880,8,3,2,41,Eshan Tomar,23,1,0,powerplay,6.6,9.72,0.382,1.347,0.038,0.615,0.5,0,on_drive,deep_cover,0.5232,0.508438483595937,0.5228576353190646
881,8,3,3,32,Vihaan Trivedi,23,3,0,powerplay,7.14,9.64,0.386,1.484,0.045,0.802,0.56,0,pull,cover_point_inside,0.6311599999999999,0.4674014384374999,0.519674
882,8,3,4,41,Eshan Tomar,23,0,0,powerplay,6.82,9.73,0.387,1.344,0.038,0.617,0.515,0,cover_drive,deep_cover,0.417385,0.4947804610565465,0.5070367400212049
883,8,3,5,41,Eshan Tomar,23,1,0,powerplay,6.78,9.77,0.392,1.342,0.039,0.619,0.575,0,glance,silly_mid_on,0.557045,0.5041201418980645,0.5145379790180242
884,8,3,6,32,Vihaan Trivedi,23,1,0,powerplay,6.75,9.81,0.396,1.48,0.046,0.807,0.57,0,drive,third_point,0.5416099999999999,0.47853272267187497,0.5229644
885,8,4,1,32,Vihaan Trivedi,25,4,0,powerplay,7.44,9.66,0.4,1.487,0.045,0.959,0.489,0,cut,long_off,0.6628649999999999,0.5061825642710938,0.54394949
886,8,4,2,32,Vihaan Trivedi,25,1,0,powerplay,7.38,9.7,0.399,1.488,0.045,0.808,0.466,0,scoop,square_leg_inside,0.49422,0.5043881796304297,0.5364900665000001
887,8,4,3,41,Eshan Tomar,25,0,0,powerplay,7.11,9.81,0.403,1.347,0.038,0.624,0.527,0,lofted_drive,square_leg_inside,0.42235500000000004,0.4918553706133549,0.5007105321653206
888,8,4,4,41,Eshan Tomar,25,1,0,powerplay,7.07,9.85,0.409,1.345,0.038,0.627,0.594,0,upper_cut,mid_off,0.56513,0.5028465650213516,0.5103734523405224
889,8,4,5,32,Vihaan Trivedi,25,0,0,powerplay,6.83,9.96,0.413,1.482,0.045,0.814,0.453,0,flick,fine_leg,0.3753850000000001,0.4850377026858652,0.512324306525
890,8,4,6,32,Vihaan Trivedi,25,1,0,powerplay,6.8,10.0,0.419,1.479,0.046,0.817,0.497,1,on_drive,silly_mid_on,0.14269325,0.4336860347829854,0.45687964804625003
891,8,5,1,33,Atharv Deshmukh,29,1,0,powerplay,6.77,10.04,0.449,1.077,0.051,0.545,0.372,0,clip,silly_mid_on,0.46985999999999994,0.5353846378750853,0.495479
892,8,5,2,41,Eshan Tomar,29,1,0,powerplay,6.75,10.09,0.453,1.221,0.05,0.647,0.524,1,clip,third_point,0.15115800000000001,0.4500932802681489,0.45649113448944406
893,8,5,3,33,Atharv Deshmukh,29,0,0,powerplay,6.55,10.21,0.483,1.063,0.052,0.56,0.373,0,defence,fine_leg_inside,0.356765,0.5085916921938225,0.4746719
894,8,5,4,33,Atharv Deshmukh,29,2,0,powerplay,6.71,10.19,0.489,1.06,0.053,0.563,0.472,0,flick,square_leg_inside,0.57035,0.5178554383647491,0.489023615
895,8,5,5,33,Atharv Deshmukh,29,1,0,powerplay,6.69,10.24,0.491,1.059,0.053,0.564,0.398,0,lofted,deep_cover,0.48036,0.5122311226100367,0.48772407275
896,8,5,6,42,Harit Sharma,29,0,0,powerplay,6.5,10.36,0.496,1.213,0.058,0.745,0.456,0,cut,long_on,0.38158000000000003,0.43985273210763587,0.482237
897,8,6,1,33,Atharv Deshmukh,22,0,0,middle,6.32,10.48,0.502,1.131,0.046,0.569,0.406,0,reverse_sweep,fine_leg_inside,0.3711500000000001,0.4910689542185312,0.4702379618375
898,8,6,2,33,Atharv Deshmukh,22,1,0,middle,6.32,10.54,0.508,1.128,0.046,0.571,0.442,0,cut,third_point,0.49989000000000006,0.49239211108575154,0.474685767561875
